"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","date_extracted","day_of_week","time_extracted","hour_extract"
"23","To be an #OPERASINGER https://t.co/iIbuKn9eND #classicalmusic",FALSE,0,NA,2017-09-01 23:00:49,FALSE,NA,"903754547700654082",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","selflesssinging",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",23,23
"24","#musichistory #10years ago #ComebackSeason x  @Drake was released Where were you? https://t.co/lI0f2mxhgx",FALSE,0,NA,2017-09-01 22:57:23,FALSE,NA,"903753683430756352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","idOMusicNorth",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",24,22
"25","US orchestra appoints British CEO https://t.co/OzFRwCa0NF #ClassicalMusic https://t.co/2xGyRKK8oI",FALSE,0,NA,2017-09-01 22:54:09,FALSE,NA,"903752868683014146",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NesterTweets",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",25,22
"26","RT @antalyacb: Mediterranean nights heat up with #International #Aspendos #Opera and #Ballet Festival on Aug 23 - Sep 4 at #Antalya #VisitA‚Ä¶",FALSE,0,NA,2017-09-01 22:53:38,FALSE,NA,"903752738533777413",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","therkut1",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",26,22
"27","RT @tomcaseyymusic: Some more composing from this week. This one has kind of an epic feel to it ‚ÄÉ
#GameAudio #composer #sounddesign #cinema‚Ä¶",FALSE,0,NA,2017-09-01 22:53:17,FALSE,NA,"903752650256240641",NA,"<a href=""http://www.cadillacloops.com/"" rel=""nofollow"">www.cadillacloops.com</a>","GameAudioRT",1,TRUE,FALSE,NA,NA,2017-09-01,"Fri",27,22
"28","US orchestra appoints British CEO https://t.co/FxoRnbuAEN #ClassicalMusic https://t.co/9gHVV9TyTm",FALSE,0,NA,2017-09-01 22:49:05,FALSE,NA,"903751592461058048",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CIassicalMusic",1,FALSE,FALSE,"-0.17772317","51.50097703",2017-09-01,"Fri",28,22
"29","@immanueltella #Composer Learn what you could benefit from partnering with brands.‚Äù https://t.co/myzK7owsXq",FALSE,1,"immanueltella",2017-09-01 22:48:03,FALSE,"903569439634972672","903751333001531392","3824473823","<a href=""http://musicmeetfans.com"" rel=""nofollow"">musicmeetfans.com bp</a>","MusicMeetFans",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",29,22
"30","RT @UpgradeMySeatUS: #Clayton #OperaHouse Warns Of #Fake #Tickets https://t.co/YzOffPqlBt #USA #Opera #AI #Theatre #Entertainment #play #st‚Ä¶",FALSE,0,NA,2017-09-01 22:46:42,FALSE,NA,"903750992742809602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UpgradeMySeatUS",32,TRUE,FALSE,NA,NA,2017-09-01,"Fri",30,22
"31","RT @WSCL_WSDL: It's a lovely cool evening for #ClassicalMusic with @ElenaUrioste and @CMbytheSea in @berlinmd https://t.co/1vvPmuwAGz",FALSE,0,NA,2017-09-01 22:45:51,FALSE,NA,"903750780636856320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Unrealbluegrass",2,TRUE,FALSE,NA,NA,2017-09-01,"Fri",31,22
"32","It's a lovely cool evening for #ClassicalMusic with @ElenaUrioste and @CMbytheSea in @berlinmd https://t.co/1vvPmuwAGz",FALSE,2,NA,2017-09-01 22:45:03,FALSE,NA,"903750577091432448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WSCL_WSDL",2,FALSE,FALSE,NA,NA,2017-09-01,"Fri",32,22
"33","RT @WarwicksBridal: Our Manager, Annette, has been moonlighting with #coventry #composer Tim.  #singlikenooneislistening https://t.co/XpWxy‚Ä¶",FALSE,0,NA,2017-09-01 22:36:09,FALSE,NA,"903748337094074368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoventryUpdate",1,TRUE,FALSE,NA,NA,2017-09-01,"Fri",33,22
"34","New Pop-Up Series Treats Silicon Valley Workers To #Opera At The Office https://t.co/CfOAlTpMot #AdobeLife @npr‚Ä¶ https://t.co/49UxAfkudg",FALSE,0,NA,2017-09-01 22:35:36,TRUE,NA,"903748200451866624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CarlyatWork",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",34,22
"35","Rock guitar music ‚ÄòFlight of the bumblebee‚Äôhttps://t.co/X9fzmnfFwO #ClassicalMusic #rockmusic #coversong #guitar https://t.co/HIv1LUPiHf",FALSE,0,NA,2017-09-01 22:34:02,FALSE,NA,"903747805008809984",NA,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","BaszMM",1,FALSE,FALSE,NA,NA,2017-09-01,"Fri",35,22
"36","Thanks for the chat! @catekustanczy @operacanada #opera #tenor #toronto #singer https://t.co/yC6gUzsfj4",FALSE,0,NA,2017-09-01 22:33:30,FALSE,NA,"903747673311805440",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ColinAinsworth",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",36,22
"37","Who's the best sellers for #ClassicalMusic #albums?
https://t.co/pzxdIbULCX

#music #Bestseller #selling",FALSE,0,NA,2017-09-01 22:30:01,FALSE,NA,"903746794076553216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Roy_composer",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",37,22
"38","Who could've thought #opera and #Trump could be such natural bedfellows https://t.co/nOPxlBySxQ #potus @PetrocTrelawny",FALSE,0,NA,2017-09-01 22:24:43,FALSE,NA,"903745461839953920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fizgil",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",38,22
"39","Some more composing from this week. This one has kind of an epic feel to it ‚ÄÉ
#GameAudio #composer #sounddesign‚Ä¶ https://t.co/X5NIpoeHBa",FALSE,2,NA,2017-09-01 22:21:56,TRUE,NA,"903744760548122624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tomcaseyymusic",1,FALSE,FALSE,NA,NA,2017-09-01,"Fri",39,22
"40","#Classical #meditation tonight with this beautiful original composition by a modern  #independent #composer https://t.co/kyUTKROlYD",FALSE,0,NA,2017-09-01 22:20:08,FALSE,NA,"903744307126992896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SoundsurferUK",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",40,22
"41","RT @247OnlineRadio: Great #Music #ClassicalMusic #ClassicRadioInternational https://t.co/eQUAEBAU1H &amp; #Jazz #JazzInternationalRadio https:/‚Ä¶",FALSE,0,NA,2017-09-01 22:18:38,FALSE,NA,"903743930910507009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","247OnlineRadio",2,TRUE,FALSE,NA,NA,2017-09-01,"Fri",41,22
"42","Starting on a commissioned work tomorrow (incl. a kazoo...seriously), and then begin work on my next #opera! #composer #lgbtq",FALSE,9,NA,2017-09-01 22:15:30,FALSE,NA,"903743141118971904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RossCrean",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",42,22
"43","Glad to see #tanglewood is going out with a bang! #ClassicalMusic https://t.co/83Kq3EtUUo",FALSE,0,NA,2017-09-01 22:14:25,FALSE,NA,"903742868220768260",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProArteBoston",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",43,22
"44","Apply to take part in Cardiff International Academy of Conducting 2018 #masterclasses https://t.co/vC7Akx9TSD #ClassicalMusic",FALSE,1,NA,2017-09-01 22:13:11,FALSE,NA,"903742561252245504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SysReviews",1,FALSE,FALSE,NA,NA,2017-09-01,"Fri",44,22
"45","@VictorMattoon Thanks for the RT https://t.co/5tpNnu1d0p #ClassicalMusic",FALSE,1,"VictorMattoon",2017-09-01 22:11:58,FALSE,NA,"903742251632918528","3237106130","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinfoniaToronto",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",45,22
"46","5TH GEAR OUT NOW Ì†ºÌø∞
Free DL 
Ì†ºÌæß: https://t.co/mWwS4YAXsu
#composer #producer #retrowave #synthwave #darkwave #ATL #EDM https://t.co/2quAviUGYg",FALSE,0,NA,2017-09-01 22:11:50,FALSE,NA,"903742219831709696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arunballin",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",46,22
"47","Tonight brilliant location #live #tabla #sitar #flute #indian #classicalmusic #weddingmusic‚Ä¶ https://t.co/WcE0DfjAY0",FALSE,0,NA,2017-09-01 22:10:39,FALSE,NA,"903741921419505666",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MistryMusic",0,FALSE,FALSE,"-0.12416476","51.50543696",2017-09-01,"Fri",47,22
"48","A call to action on #ClimateChange through the lovely sounds of Rachmaninoff! #Alaska #ClassicalMusic https://t.co/QeH2nMIy60",FALSE,1,NA,2017-09-01 22:10:05,FALSE,NA,"903741777940803585",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","frankhorvat",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",48,22
"49","RT @SFOpera: Announcing our fall @ClassicalKDFC #radio schedule - begins 9/3 with @PlacidoDomingo in Otello! https://t.co/ktRUhNfUnB #opera‚Ä¶",FALSE,0,NA,2017-09-01 22:09:57,FALSE,NA,"903741746990858240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lanxiao21",9,TRUE,FALSE,NA,NA,2017-09-01,"Fri",49,22
"50","Announcing our fall @ClassicalKDFC #radio schedule - begins 9/3 with @PlacidoDomingo in Otello!‚Ä¶ https://t.co/sUWjJcwv33",FALSE,25,NA,2017-09-01 22:07:18,TRUE,NA,"903741080515952640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SFOpera",9,FALSE,FALSE,NA,NA,2017-09-01,"Fri",50,22
"51","It's raining music Ì†ºÌæ∂Ì†ΩÌµ∫Ì†ºÌøø
.
.
.
#composer #filmmusic #filmscore #twinpeaks #filmcommunity‚Ä¶ https://t.co/kE4Meb5rKQ",FALSE,0,NA,2017-09-01 22:06:38,FALSE,NA,"903740912945082368",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tomcaseyymusic",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",51,22
"52","RT @martalmcomposer: Film #composer life... all the #music! https://t.co/ylnolsDznU",FALSE,0,NA,2017-09-01 22:06:20,FALSE,NA,"903740834356527104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nirza_loera",19,TRUE,FALSE,NA,NA,2017-09-01,"Fri",52,22
"53","RT @hollodotme: #Release v1.3.2 of #IceHawk/installer - Updated version constraint for icehawk/icehawk https://t.co/SPZGYvytv4 #composer #c‚Ä¶",FALSE,0,NA,2017-09-01 22:03:21,FALSE,NA,"903740083282608128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","F9T3ch",2,TRUE,FALSE,NA,NA,2017-09-01,"Fri",53,22
"54","RT @opera_cosmetics: Summer Gift from ‚Ä¶ ‚ô°

#OPERACOSMETICS
#OPERA
#„Ç™„Éö„É©
#SHEERLIPCOLOR
#LIPGROSS
#„É™„ÉÉ„Éó„Ç∞„É≠„Çπ
#„Ç∞„É≠„Çπ
#ÈÄè„Åë„Åò„ÇÖ„Çè„ÉÜ„Ç£„É≥„Éà
#LIPTINT
#„É™„ÉÉ„Éó„ÉÜ„Ç£„É≥„Éà
#‚Ä¶",FALSE,0,NA,2017-09-01 22:03:12,FALSE,NA,"903740045089112065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HRAvZfmnUaybHKh",86,TRUE,FALSE,NA,NA,2017-09-01,"Fri",54,22
"55","Everyone could use a little #saxophone #classicalmusic once in a while! https://t.co/9ODnUZ3tKj #eSAX #saxophone",FALSE,0,NA,2017-09-01 22:01:50,FALSE,NA,"903739701982580737",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","SaxAppealOttawa",1,FALSE,FALSE,NA,NA,2017-09-01,"Fri",55,22
"56","And...one more!! @GiardinoStrings  today at Fennes Ì†ºÌæªÌ†ºÌæ∂  #musician #fennes #stringquartet #cellist #uk #classicalmusic https://t.co/mUOyFRLPkS",FALSE,1,NA,2017-09-01 22:00:50,FALSE,NA,"903739450760593408",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","lidiacello",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",56,22
"57","RT @MaestroClassics: Why on EARTH Would My Child Play the Tuba!?! Read More -&gt; https://t.co/eo197Jcpmz #tuba #classicalmusic #musedchat #mu‚Ä¶",FALSE,0,NA,2017-09-01 22:00:34,FALSE,NA,"903739383286771712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HomeschoolCrew",1,TRUE,FALSE,NA,NA,2017-09-01,"Fri",57,22
"58","A new action theme I wrote this week. I'll try to post more videos as my library grows.
#videogame #sounddesign‚Ä¶ https://t.co/X0NTZmujJJ",FALSE,0,NA,2017-09-01 21:59:56,TRUE,NA,"903739224192634885",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tomcaseyymusic",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",58,21
"59","#Release v1.3.2 of #IceHawk/installer - Updated version constraint for icehawk/icehawk https://t.co/SPZGYvytv4 #composer #createProject",FALSE,1,NA,2017-09-01 21:59:35,FALSE,NA,"903739138070994945",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hollodotme",2,FALSE,FALSE,NA,NA,2017-09-01,"Fri",59,21
"60","RT @AlessandroForn6: MY PAINTING, ""MODULATION FROM G MINOR TO F MAJOR"" 2017 #art #arttwit #artlover #classical #ClassicalMusic @AlessandroF‚Ä¶",FALSE,0,NA,2017-09-01 21:58:46,FALSE,NA,"903738932944351232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","52centameters",43,TRUE,FALSE,NA,NA,2017-09-01,"Fri",60,21
"61","#Diepenbrock : Suite de concert: ""Marsyas"" # CD 3 pl. 7 -   .#Radio #classicalmusic",FALSE,1,NA,2017-09-01 21:54:18,FALSE,NA,"903737805611962368",NA,"<a href=""http://www.zenon-media.com/"" rel=""nofollow"">MetadataExport</a>","ClassiqueLive",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",61,21
"62","Just posted video of my opera DEEP RIVER: MARIAN ANDERSON'S JOURNEY here: https://t.co/Bdf0uexiN3 @vaopera #opera #MarianAnderson #DeepRiver",FALSE,0,NA,2017-09-01 21:49:04,FALSE,NA,"903736488009109504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","operaglenn",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",62,21
"63","A new #Armenian #opera by Haro Stepanyan premiered tonight in #Karabakh / #Artsakh https://t.co/6rqvS3w2QD",FALSE,1,NA,2017-09-01 21:47:13,FALSE,NA,"903736026048462848",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","GoldenTent",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",63,21
"64","Glass Half a pileated woodpecker (large, crow-like) that war even with Valentino! Ì†ºÌ∑ÆÌ†ºÌ∑π #SofiaCoppola #Opera Max Allan Collins Uses for.",FALSE,0,NA,2017-09-01 21:41:08,FALSE,NA,"903734493344882688",NA,"<a href=""http://www.retort.us"" rel=""nofollow"">retort-farmer</a>","AnthonyKovloski",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",64,21
"65","Yes! 
With the right music you either forget everything or you remember everything...

MT@cehhw #songs #music‚Ä¶ https://t.co/k1We3U8YDc",FALSE,1,NA,2017-09-01 21:32:34,TRUE,NA,"903732337833324548",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RelaxIntuit",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",65,21
"66","RT @AlessandroForn6: MY PAINTING, ""MODULATION FROM G MINOR TO F MAJOR"" 2017 #art #arttwit #artlover #classical #ClassicalMusic @AlessandroF‚Ä¶",FALSE,0,NA,2017-09-01 21:28:55,FALSE,NA,"903731418311872512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stylishsatirist",43,TRUE,FALSE,NA,NA,2017-09-01,"Fri",66,21
"67","RT @CinemaLiveInfo: 1 MONTH until Carmen on the Lake (Bregenz, Austria) hits cinemas on Sept 14. Watch our new trailer! #Carmen #opera http‚Ä¶",FALSE,0,NA,2017-09-01 21:28:25,FALSE,NA,"903731291304144898",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","CatAdmin",4,TRUE,FALSE,NA,NA,2017-09-01,"Fri",67,21
"68","Save on Sheet Music @ https://t.co/MZ7SEQl5uH #musicians #music #SheetMusic #Musicals #musicmaker #piano‚Ä¶ https://t.co/cetmh8ZrdA",FALSE,0,NA,2017-09-01 21:28:00,TRUE,NA,"903731189890076672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DigitalDistrib1",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",68,21
"69","Such a brilliant morning sitting in on composer Ernst Reijseger's recording session #Maestro #Composer #NewYork https://t.co/FlbMCL1swQ",FALSE,5,NA,2017-09-01 21:27:25,FALSE,NA,"903731043534077952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SineadDiskin",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",69,21
"70","RT @youngtxartists: Amy Beach, a Pioneering American Composer, Turns 150 https://t.co/c22PfGWcLT #composer #ClassicalMusic",FALSE,0,NA,2017-09-01 21:26:32,FALSE,NA,"903730821068087297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnRHamilton2",4,TRUE,FALSE,NA,NA,2017-09-01,"Fri",70,21
"71","Rehearsing tonight...can you guess which piece ;)? #lovewhatido #classicalmusic #classicalviolin #classicalmusicia‚Ä¶‚Ä¶ https://t.co/7yTqeH1lWA",FALSE,0,NA,2017-09-01 21:25:49,TRUE,NA,"903730637840011264",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","violinbow",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",71,21
"72","Rehearsing tonight...can you guess which piece ;)? #lovewhatido #classicalmusic #classicalviolin #classicalmusicia‚Ä¶‚Ä¶ https://t.co/AIgRrj94I9",FALSE,0,NA,2017-09-01 21:25:47,TRUE,NA,"903730629262618625",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","violinbow",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",72,21
"73","Rehearsing tonight...can you guess which piece ;)? #lovewhatido #classicalmusic #classicalviolin #classicalmusicia‚Ä¶‚Ä¶ https://t.co/WvaxS4fi6I",FALSE,0,NA,2017-09-01 21:25:46,TRUE,NA,"903730625106071552",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","violinbow",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",73,21
"74","RT @AlessandroForn6: MY PAINTING, ""MODULATION FROM G MINOR TO F MAJOR"" 2017 #art #arttwit #artlover #classical #ClassicalMusic @AlessandroF‚Ä¶",FALSE,0,NA,2017-09-01 21:25:13,FALSE,NA,"903730489940312064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deadlycrayon",43,TRUE,FALSE,NA,NA,2017-09-01,"Fri",74,21
"75","RT @AlessandroForn6: MY PAINTING, ""MODULATION FROM G MINOR TO F MAJOR"" 2017 #art #arttwit #artlover #classical #ClassicalMusic @AlessandroF‚Ä¶",FALSE,0,NA,2017-09-01 21:24:23,FALSE,NA,"903730279013068800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goaudax",43,TRUE,FALSE,NA,NA,2017-09-01,"Fri",75,21
"76","Please follow if interested in #birds #wildlife #nature #environment #writing #climatechange #globalwarming #coffee #classicalmusic #science",FALSE,1,NA,2017-09-01 21:22:59,FALSE,NA,"903729924418260992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Coffeewarblers",1,FALSE,FALSE,NA,NA,2017-09-01,"Fri",76,21
"77","Some of our first graders learning to appreciate #Opera and all‚Ä¶ https://t.co/pRbG9018PU",FALSE,1,NA,2017-09-01 21:22:02,FALSE,NA,"903729688366821378",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SCAsavannah",0,FALSE,FALSE,"-81.0872498","32.05933",2017-09-01,"Fri",77,21
"78","If you have a project that needs a soundtrack, send a #DM and I will assist you. Let #Collab #filmmusic #composer‚Ä¶ https://t.co/zlaS0y1ai2",FALSE,0,NA,2017-09-01 21:20:05,TRUE,NA,"903729197771784194",NA,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","Noltac",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",78,21
"79","How 12-year-old #AlmaDeutscher became the world's 'little Mozart'¬† https://t.co/mDg0K6ygQe via @TeleWonderWomen #ClassicalMusic",FALSE,0,NA,2017-09-01 21:18:37,FALSE,NA,"903728829071544321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blogestra",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",79,21
"80","RT @MMATOpera: Luciano Pavarotti and Placido Domingo
Music is passionate.
Music turns strangers into friends.
Join #Opera Club at:
https://‚Ä¶",FALSE,0,NA,2017-09-01 21:15:33,FALSE,NA,"903728053393788928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ladelosallas",69,TRUE,FALSE,NA,NA,2017-09-01,"Fri",80,21
"81","#Composer #JohnWilliams is bringing epic #movie scores to the @HollywoodBowl. We‚Äôre bringing epic bowls of togarash‚Ä¶ https://t.co/IdQvzueAgu",FALSE,2,NA,2017-09-01 21:15:13,TRUE,NA,"903727971265114113",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","woodandvine",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",81,21
"82","Ad of the Day: #Global connects the #orchestra and #typography to #celebrate #ClassicFM at 25  https://t.co/hLw13m7pWx via @thedrum",FALSE,1,NA,2017-09-01 21:11:03,FALSE,NA,"903726922743635969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","domarncreative1",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",82,21
"83","RT @JdDMateos: Very happy to share debut in @Liceu_cat with the great @AdrianaTGG
#ViaggioaReims #Rossini #Corinna&amp;Belfiore #debut #opera #‚Ä¶",FALSE,0,NA,2017-09-01 21:08:48,FALSE,NA,"903726354767720450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdrianaTGG",4,TRUE,FALSE,NA,NA,2017-09-01,"Fri",83,21
"84","RT @ISM_trust: Composers, join us on 27 Sep for a free #webinar about @SteinbergMedia's Dorico: https://t.co/dqoPRNIaH8 #composer https://t‚Ä¶",FALSE,0,NA,2017-09-01 21:06:21,FALSE,NA,"903725741367586816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LichfieldFofM",1,TRUE,FALSE,NA,NA,2017-09-01,"Fri",84,21
"85","RT @TheOperaStage: @ihidoype Thanks for following The Opera Stage. #opera #jobs #auditions #singers",FALSE,0,NA,2017-09-01 21:05:19,FALSE,NA,"903725479504568320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ihidoype",1,TRUE,FALSE,NA,NA,2017-09-01,"Fri",85,21
"86","Enjoy your #weekend and tune in to https://t.co/0Qu5Z9b51F
#ClassicalMusic https://t.co/VwEoeEg10M",FALSE,1,NA,2017-09-01 21:04:14,FALSE,NA,"903725205587152898",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClassicalHQ",2,FALSE,FALSE,NA,NA,2017-09-01,"Fri",86,21
"87","RT @youngtxartists: Amy Beach, a Pioneering American Composer, Turns 150 https://t.co/c22PfGWcLT #composer #ClassicalMusic",FALSE,0,NA,2017-09-01 21:03:57,FALSE,NA,"903725135009419264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aDolphinCries",4,TRUE,FALSE,NA,NA,2017-09-01,"Fri",87,21
"88","RT @NesterTweets: Classical Music News - Fredell Lack (1922-2017) https://t.co/zzg4Y1gBSa #ClassicalMusic",FALSE,0,NA,2017-09-01 21:03:40,FALSE,NA,"903725065732210688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drnewbold",1,TRUE,FALSE,NA,NA,2017-09-01,"Fri",88,21
"89","RT @teatrolafenice: Ì†ºÌæ≠ For all weekend an #Opera per night! Tonight #LaTraviata. BUY tickets Ì†ΩÌ±â https://t.co/Zaah9tsjEo Ì†ºÌæ≠ https://t.co/IPc00G‚Ä¶",FALSE,0,NA,2017-09-01 21:01:22,FALSE,NA,"903724484804448256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ERozas2",6,TRUE,FALSE,NA,NA,2017-09-01,"Fri",89,21
"90","What did the simple folk do? Attended plays. Amusements of Old London #plays #opera #Almacks #Pepys https://t.co/ZbwQd4DIlv",FALSE,0,NA,2017-09-01 21:00:15,FALSE,NA,"903724206264897537",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ladypendleton1",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",90,21
"91","RT @tavianstjames: If you don't fight,  you can't win.  #attackontitan #arminarlert #armin #aot #shingekinokyogin  #cosplay #composer #indi‚Ä¶",FALSE,0,NA,2017-09-01 21:00:07,FALSE,NA,"903724170831433728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulaSweetie1",9,TRUE,FALSE,NA,NA,2017-09-01,"Fri",91,21
"92","Tickets now available for our #Christmas #opera Amahl &amp; the Night Visitors https://t.co/XwpHyDqu36",FALSE,1,NA,2017-09-01 20:54:47,FALSE,NA,"903722827257450496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheYorkeTrust",0,FALSE,FALSE,NA,NA,2017-09-01,"Fri",92,20
